export_contribution_type,export_proposal_id,export_proposal_published_at,export_proposal_reference,export_proposal_title,export_proposal_summary,export_proposal_description,export_proposal_author_id,export_proposal_votes_total_count,export_proposal_votes_digital_count,export_proposal_votes_paper_count,export_proposal_votes_total_points_count,export_proposal_votes_digital_points_count,export_proposal_votes_paper_points_count,export_proposal_category_name,export_proposal_theme_title,export_proposal_formatted_address,export_proposal_address_lat,export_proposal_address_lng,export_proposal_district_name,export_proposal_estimation,export_proposal_illustration,export_proposal_link,export_proposal_status_name,export_proposal_votes_id,export_proposal_votes_ranking
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1021,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1022,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1023,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1024,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1025,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1026,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1027,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1028,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1029,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1030,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1031,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1032,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1033,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1034,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1035,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1036,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1037,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1038,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1039,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1040,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1041,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1042,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1043,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1044,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1045,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1046,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1047,
export_contribution_type_proposal_vote,proposal3,"2017-02-01 00:04:00","""1-3""","Installation de bancs sur la place de la mairie","Un beau résumé","Insert Long Text here",userWelcomattic,47,47,0,0,0,0,Politique,Justice,"Place de la Mairie, 35000 Rennes, France",48.1113828,-1.6792624,Beaulieu,,,https://capco.dev/project/budget-participatif-rennes/collect/collecte-des-propositions/proposals/installation-de-bancs-sur-la-place-de-la-mairie?_locale=fr-FR,"En cours",1067,
